Cu,Fe,"1,2-NQN","1,4-NQN",PQN,•OH,PM2.5,SOA_mass,SOA_activity
0.0,7610.2399,0.0,0.0,0.0,3.657936,7959.45,0.418,0.378
0.0,0.0,0.0,464.5724,0.0,0.126239,945.51,0.326,0.254
0.0,0.0,0.0,0.0,312.7167,0.259904,807.37,0.294,0.154
178.8447,70.8354,0.0,0.0,0.0,0.429612,720.88,0.305,0.247
174.7201,71.5674,0.0,0.0,0.0,0.428432,367.51,0.306,0.233
554.236,218.5088,14.589,0.0,1.0953,1.253835,1018.49,0.483,0.237
0.0,493.8749,0.0,501.8028,0.0,1.261885,1362.25,0.215,0.264
250.0,300.0,0.0,0.0,0.0,0.693021,722.54,0.147,0.176
3252.3731,0.0,0.0,0.0,0.0,0.325413,3483.94,0.154,0.109
483.0856,493.4441,0.0,0.0,0.0,0.937917,1262.35,0.271,0.218
0.0,0.0,237.773,0.0,0.0,0.518193,522.9,0.122,0.392
0.0,0.0,0.0,495.0544,0.0,0.133767,885.37,0.282,0.224
70.3157,0.0,0.0,0.0,0.0,0.18093,538.53,0.323,0.271
67.2956,236.3033,0.0,0.0,0.0,0.487578,604.16,0.174,0.304
0.0,0.0,0.0,485.5755,0.0,0.135128,873.9,0.425,0.384
0.0,0.0,297.5658,0.0,0.0,0.503678,792.82,0.456,0.211
0.0,49.8736,19.22,0.0,0.0,0.40599,558.81,0.225,0.211
0.0,4459.0271,0.0,0.0,0.0,2.497107,4929.52,0.241,0.13
0.0,97.7085,0.0,0.0,0.0,0.068817,209.41,0.314,0.165
65.6777,249.9172,0.0,0.0,0.0,0.486761,606.88,0.167,0.295
0.0,0.0,0.0,241.066,0.0,0.066417,427.59,0.413,0.33
0.0,1821.1792,0.0,0.0,0.0,1.213793,2005.08,0.326,0.307
0.0,3370.0318,0.0,0.0,0.0,2.053952,3628.8,0.464,0.262
243.3225,103.4533,0.0,0.0,0.0,0.527102,498.32,0.159,0.383
497.6157,511.7224,20.002,0.0,0.0,1.452475,1169.5,0.479,0.2
0.0,504.5047,19.8866,0.0,0.0,0.717622,582.01,0.154,0.13
0.0,0.0,0.0,0.0,190.8082,0.20774,278.26,0.445,0.244
0.0,0.0,0.0,0.0,40.2904,0.064582,320.28,0.278,0.39
5015.5617,0.0,0.0,0.0,0.0,0.350016,5313.45,0.135,0.223
0.0,4537.8954,0.0,0.0,0.0,2.564598,4704.27,0.166,0.199
46.9004,73.1835,0.0,0.0,0.0,0.31644,437.99,0.151,0.108
0.0,0.0,142.8918,0.0,0.0,0.484394,364.12,0.165,0.336
505.0774,505.3158,0.0,0.0,0.0,0.935182,1269.55,0.294,0.203
1006.347,1924.0005,0.0,0.0,0.0,2.347803,3321.51,0.156,0.34
0.0,0.0,0.0,0.0,176.1635,0.194419,488.65,0.454,0.146
557.4457,212.5892,15.1554,0.0,1.1385,1.256086,866.78,0.5,0.247
495.4572,487.7011,0.0,0.0,0.0,0.935266,1307.46,0.246,0.202
0.0,0.0,0.0,214.9788,0.0,0.057987,495.25,0.293,0.215
8925.6759,0.0,0.0,0.0,0.0,0.370357,9169.92,0.151,0.185
47.0001,73.5931,0.0,0.0,0.0,0.316738,541.05,0.13,0.112
1997.0992,1967.0953,0.0,0.0,0.0,2.448766,4290.91,0.167,0.106
3380.4812,0.0,0.0,0.0,0.0,0.343147,3685.06,0.207,0.364
507.7261,487.718,19.864,0.0,0.0,1.452339,1405.64,0.467,0.199
1046.0593,40.4026,0.0,3.5896,0.3924,0.595875,1248.59,0.333,0.329
451.4322,437.2015,2.9372,3.3007,0.2009,1.147685,1389.36,0.5,0.23
482.2871,486.4995,0.0,478.3712,0.0,1.802608,1771.42,0.165,0.306
0.0,0.0,0.0,115.6903,0.0,0.031641,322.66,0.25,0.286
255.9869,297.7895,0.0,0.0,0.0,0.69446,627.21,0.133,0.186
1010.0203,1001.3653,0.0,0.0,0.0,1.704714,2430.04,0.241,0.334
0.0,4886.4319,0.0,0.0,0.0,2.685985,5366.42,0.107,0.159
63.1458,238.5144,0.0,0.0,0.0,0.486463,465.09,0.167,0.292
0.0,0.0,0.0,0.0,178.4912,0.205338,604.86,0.49,0.393
0.0,51.8488,20.5938,0.0,0.0,0.40501,240.55,0.205,0.198
0.0,6675.9339,0.0,0.0,0.0,3.241743,7155.71,0.428,0.1
67.7902,237.2436,0.0,0.0,0.0,0.485841,465.62,0.171,0.285
504.3692,490.5381,20.9983,0.0,0.0,1.451309,1256.37,0.486,0.196
0.0,487.8784,20.0878,0.0,0.0,0.71934,734.42,0.141,0.142
0.0,0.0,0.0,0.0,161.0338,0.190945,570.38,0.143,0.334
91.862,79.4305,0.0,0.0,0.0,0.384141,560.14,0.252,0.342
0.0,0.0,322.0746,0.0,0.0,0.522621,636.2,0.332,0.397
486.9344,484.9621,19.9925,0.0,0.0,1.456185,1335.3,0.495,0.214
2936.4836,0.0,0.0,0.0,0.0,0.323415,3327.69,0.378,0.146
0.0,0.0,444.2018,0.0,0.0,0.52336,582.82,0.481,0.398
0.0,0.0,0.0,250.759,0.0,0.069861,568.81,0.132,0.382
4656.4077,0.0,0.0,0.0,0.0,0.355407,5098.74,0.112,0.348
998.17,1980.1316,0.0,0.0,0.0,2.350846,3355.58,0.138,0.347
0.0,7582.632,0.0,0.0,0.0,3.470258,7866.22,0.292,0.108
238.379,98.2315,0.0,0.0,0.0,0.524094,587.9,0.185,0.353
66.973,253.9936,0.0,0.0,0.0,0.485588,503.69,0.152,0.282
5427.3267,0.0,0.0,0.0,0.0,0.346116,5636.34,0.333,0.123
1004.7189,39.1655,0.0,3.5912,0.4062,0.593468,1117.41,0.313,0.307
0.0,0.0,265.4688,0.0,0.0,0.516136,456.71,0.315,0.352
91.0568,76.9632,0.0,0.0,0.0,0.387581,501.03,0.219,0.389
89.5402,75.8009,0.0,0.0,0.0,0.386495,609.79,0.221,0.374
0.0,0.0,0.0,0.0,61.7249,0.092684,357.64,0.137,0.327
7948.2772,0.0,0.0,0.0,0.0,0.365093,8358.01,0.378,0.182
0.0,7364.0202,0.0,0.0,0.0,3.459396,7856.6,0.156,0.161
0.0,48.6421,19.846,0.0,0.0,0.406303,265.22,0.197,0.214
0.0,0.0,0.0,0.0,197.5267,0.217708,364.55,0.254,0.383
0.0,0.0,0.0,0.0,311.6898,0.268925,728.92,0.273,0.339
0.0,490.3334,20.9232,0.0,0.0,0.717589,728.87,0.152,0.13
0.0,0.0,0.0,473.5807,0.0,0.129679,768.54,0.193,0.291
0.0,0.0,483.0238,0.0,0.0,0.507366,641.7,0.116,0.223
251.5469,307.2265,0.0,0.0,0.0,0.694167,741.39,0.149,0.184
0.0,4805.0695,0.0,0.0,0.0,2.730036,4991.54,0.14,0.308
0.0,0.0,0.0,0.0,200.9381,0.211487,301.56,0.394,0.183
1046.6409,1007.4953,0.0,0.0,0.0,1.704799,2488.71,0.262,0.334
89.9923,80.5486,0.0,0.0,0.0,0.388017,485.56,0.238,0.396
67.9694,241.9767,0.0,0.0,0.0,0.484383,564.46,0.158,0.269
519.6056,476.5392,0.0,0.0,0.0,0.934802,1070.51,0.273,0.2
0.0,0.0,55.499,0.0,0.0,0.335889,297.92,0.277,0.295
1079.628,0.0,0.0,0.0,0.0,0.282459,1207.17,0.177,0.112
176.7891,74.0288,0.0,0.0,0.0,0.429393,451.21,0.267,0.243
0.0,0.0,68.3005,0.0,0.0,0.366595,206.79,0.395,0.186
0.0,0.0,0.0,285.6302,0.0,0.078155,757.97,0.172,0.287
47.9784,74.4641,0.0,0.0,0.0,0.317505,273.65,0.143,0.125
0.0,8679.1829,0.0,0.0,0.0,3.803636,9073.91,0.415,0.299
0.0,0.0,192.756,0.0,0.0,0.489318,457.36,0.387,0.174
6600.1125,0.0,0.0,0.0,0.0,0.362347,6735.92,0.115,0.242
0.0,0.0,0.0,317.7072,0.0,0.084988,811.81,0.402,0.175
50.3864,75.8223,0.0,0.0,0.0,0.316394,316.51,0.145,0.107
0.0,0.0,0.0,76.0243,0.0,0.020576,149.11,0.297,0.233
0.0,0.0,0.0,0.0,121.1768,0.152983,328.5,0.339,0.182
1954.7981,2001.0233,0.0,0.0,0.0,2.451519,4282.34,0.158,0.111
1041.7153,40.4337,0.0,3.531,0.419,0.592044,1143.83,0.373,0.296
0.0,48.0614,20.4535,0.0,0.0,0.405491,440.65,0.224,0.204
50.2579,75.2351,0.0,0.0,0.0,0.317106,393.41,0.142,0.118
0.0,0.0,108.9463,0.0,0.0,0.444614,511.39,0.412,0.237
0.0,503.5124,0.0,482.1688,0.0,1.257434,1368.36,0.251,0.246
2396.2273,0.0,0.0,0.0,0.0,0.32755,2596.93,0.156,0.338
0.0,0.0,0.0,0.0,90.0793,0.127632,451.89,0.393,0.399
1971.5434,2068.8811,0.0,0.0,0.0,2.45644,4268.64,0.167,0.122
0.0,0.0,414.2346,0.0,0.0,0.514688,842.15,0.175,0.302
0.0,0.0,0.0,0.0,284.4777,0.257515,751.96,0.447,0.312
248.2458,293.6177,0.0,0.0,0.0,0.69295,616.5,0.143,0.175
482.277,505.3062,19.9784,0.0,0.0,1.448207,1289.21,0.5,0.185
3664.1253,0.0,0.0,0.0,0.0,0.329891,3745.34,0.14,0.105
0.0,483.8558,0.0,515.1784,0.0,1.261221,1286.35,0.219,0.261
2376.9853,0.0,0.0,0.0,0.0,0.316828,2785.77,0.16,0.169
0.0,0.0,440.0784,0.0,0.0,0.512038,904.67,0.333,0.278
0.0,0.0,0.0,92.6352,0.0,0.025269,373.98,0.223,0.272
545.7894,222.648,14.924,0.0,1.0778,1.250802,905.97,0.431,0.223
493.9797,506.9313,0.0,524.0224,0.0,1.819848,1913.95,0.153,0.357
0.0,7427.0652,0.0,0.0,0.0,3.566406,7729.36,0.341,0.303
513.7362,508.5886,0.0,499.4845,0.0,1.810257,1784.02,0.159,0.329
0.0,0.0,36.1582,0.0,0.0,0.247677,221.63,0.301,0.117
0.0,0.0,0.0,437.0359,0.0,0.11886,665.99,0.49,0.263
499.5404,497.4046,0.0,524.5192,0.0,1.814322,1628.67,0.168,0.341
1019.8313,993.3697,0.0,0.0,0.0,1.703192,2198.63,0.276,0.33
0.0,4513.8702,0.0,0.0,0.0,2.522582,4686.55,0.265,0.137
0.0,9446.1422,0.0,0.0,0.0,3.769165,9881.21,0.309,0.119
12.4518,17.7368,0.0,0.0,0.0,0.14916,278.57,0.238,0.333
0.0,0.0,0.0,0.0,218.8584,0.220809,634.77,0.335,0.163
0.0,6832.9538,0.0,0.0,0.0,3.294445,6992.52,0.471,0.118
5426.8122,0.0,0.0,0.0,0.0,0.359785,5534.8,0.234,0.323
0.0,0.0,255.6377,0.0,0.0,0.506694,622.83,0.427,0.264
0.0,2736.2667,0.0,0.0,0.0,1.701937,3004.91,0.203,0.185
2096.4965,2033.081,0.0,0.0,0.0,2.449272,4324.19,0.168,0.107
0.0,0.0,33.0049,0.0,0.0,0.237509,382.91,0.415,0.236
489.544,510.7725,20.6119,0.0,0.0,1.455351,1368.45,0.493,0.211
0.0,0.0,0.0,0.0,136.994,0.16468,521.06,0.191,0.118
0.0,0.0,0.0,463.5619,0.0,0.126742,959.21,0.11,0.281
12.7227,16.7738,0.0,0.0,0.0,0.149246,112.91,0.213,0.336
989.6781,39.0448,0.0,3.8557,0.3938,0.58958,1491.63,0.373,0.274
0.0,0.0,0.0,0.0,388.3992,0.279108,480.26,0.158,0.131
0.0,144.0525,19.507,0.0,0.0,0.513543,219.61,0.436,0.361
0.0,0.0,0.0,118.7393,0.0,0.031449,422.5,0.3,0.121
2124.0212,0.0,0.0,0.0,0.0,0.316588,2218.05,0.297,0.242
0.0,0.0,99.6076,0.0,0.0,0.432984,244.46,0.192,0.241
0.0,0.0,353.4882,0.0,0.0,0.51749,755.37,0.401,0.341
0.0,490.3875,19.2529,0.0,0.0,0.718248,675.29,0.15,0.134
0.0,5311.6953,0.0,0.0,0.0,2.890715,5681.3,0.226,0.241
0.0,48.6746,19.2007,0.0,0.0,0.405744,444.47,0.22,0.208
0.0,8148.2511,0.0,0.0,0.0,3.635853,8634.07,0.419,0.188
480.2821,524.0884,20.4619,0.0,0.0,1.453528,1302.06,0.494,0.204
2067.3421,1934.9092,0.0,0.0,0.0,2.452381,4436.96,0.167,0.113
479.8527,496.633,19.6762,0.0,0.0,1.455735,1445.06,0.456,0.211
0.0,0.0,0.0,0.0,79.9399,0.11022,497.43,0.454,0.126
181.1665,76.659,0.0,0.0,0.0,0.428125,312.02,0.291,0.229
250.0768,287.4874,0.0,0.0,0.0,0.691599,783.17,0.138,0.165
0.0,5596.4868,0.0,0.0,0.0,3.043337,5655.12,0.204,0.328
1044.2344,1048.6317,0.0,0.0,0.0,1.700278,2492.24,0.268,0.321
1039.6028,1982.924,0.0,0.0,0.0,2.360844,3352.37,0.131,0.369
255.0657,313.6794,0.0,0.0,0.0,0.691285,907.69,0.141,0.162
515.7793,506.3723,19.0005,0.0,0.0,1.457612,1320.53,0.5,0.219
0.0,8689.0498,0.0,0.0,0.0,3.732829,8971.9,0.272,0.195
937.4727,0.0,0.0,0.0,0.0,0.285416,1311.04,0.219,0.27
0.0,0.0,0.0,266.1459,0.0,0.071274,667.24,0.326,0.178
467.222,441.6239,2.8762,3.5524,0.1923,1.140078,1116.07,0.478,0.195
6011.4692,0.0,0.0,0.0,0.0,0.359782,6491.16,0.395,0.266
0.0,0.0,0.0,0.0,307.0931,0.256333,633.62,0.457,0.124
0.0,823.8105,0.0,0.0,0.0,0.584783,893.35,0.353,0.385
0.0,7896.9851,0.0,0.0,0.0,3.686406,8339.98,0.355,0.328
48.5434,76.575,0.0,0.0,0.0,0.316447,465.8,0.154,0.108
2493.5229,0.0,0.0,0.0,0.0,0.31966,2957.92,0.124,0.183
49.5503,75.5997,0.0,0.0,0.0,0.316948,274.72,0.131,0.115
4972.8873,0.0,0.0,0.0,0.0,0.34503,5085.78,0.418,0.16
8960.9961,0.0,0.0,0.0,0.0,0.367726,9117.75,0.141,0.146
1051.2608,40.5214,0.0,3.873,0.4198,0.592955,1198.52,0.366,0.304
0.0,504.3677,0.0,480.3357,0.0,1.259068,1300.84,0.21,0.252
0.0,0.0,0.0,201.6053,0.0,0.054239,295.42,0.383,0.204
493.1205,507.0744,0.0,514.7415,0.0,1.818351,1636.41,0.177,0.353
0.0,503.9916,20.0407,0.0,0.0,0.71701,1010.23,0.141,0.125
180.0166,71.1862,0.0,0.0,0.0,0.428553,602.05,0.316,0.235
8714.7087,0.0,0.0,0.0,0.0,0.377504,9165.45,0.337,0.304
0.0,0.0,0.0,0.0,44.0672,0.06741,229.78,0.175,0.191
243.9557,97.4347,0.0,0.0,0.0,0.524473,710.57,0.153,0.356
0.0,146.3567,20.2361,0.0,0.0,0.514768,355.76,0.477,0.375
524.6394,506.1295,19.0715,0.0,0.0,1.456893,1187.94,0.5,0.216
518.3916,490.0772,0.0,501.3071,0.0,1.802198,1979.0,0.182,0.305
262.4802,293.6054,0.0,0.0,0.0,0.694899,734.42,0.156,0.19
0.0,510.3777,0.0,489.2729,0.0,1.261638,1260.65,0.209,0.262
0.0,0.0,454.7273,0.0,0.0,0.506842,838.58,0.439,0.227
0.0,0.0,0.0,0.0,266.2355,0.2515,728.35,0.301,0.339
964.0285,1038.6564,0.0,0.0,0.0,1.704743,2193.38,0.246,0.334
0.0,3732.5179,0.0,0.0,0.0,2.197971,3975.99,0.369,0.183
0.0,0.0,0.0,0.0,427.2737,0.295987,880.39,0.141,0.297
0.0,0.0,246.4323,0.0,0.0,0.506847,502.73,0.39,0.272
90.2166,76.7978,0.0,0.0,0.0,0.388344,494.99,0.235,0.4
0.0,0.0,0.0,0.0,483.6356,0.297776,831.64,0.386,0.18
1069.9862,37.7272,0.0,3.7095,0.3837,0.593161,1358.21,0.348,0.305
2243.3137,0.0,0.0,0.0,0.0,0.320391,2552.75,0.21,0.266
46.6897,77.0289,0.0,0.0,0.0,0.317329,584.22,0.152,0.122
1048.5974,1026.7013,0.0,0.0,0.0,1.696759,2134.4,0.272,0.31
0.0,0.0,314.7788,0.0,0.0,0.509494,559.84,0.499,0.268
0.0,154.7132,20.5365,0.0,0.0,0.512733,647.21,0.455,0.353
0.0,51.6572,19.3768,0.0,0.0,0.40607,523.04,0.199,0.211
1946.5189,2023.3772,0.0,0.0,0.0,2.453148,4305.66,0.151,0.115
568.8025,213.0669,14.6107,0.0,1.1402,1.259047,1270.12,0.5,0.259
472.823,431.5949,2.7188,3.4965,0.2037,1.143739,1267.28,0.5,0.212
9132.4749,0.0,0.0,0.0,0.0,0.38511,9240.76,0.455,0.387
1987.7978,0.0,0.0,0.0,0.0,0.306171,2427.53,0.118,0.108
85.1812,76.546,0.0,0.0,0.0,0.388383,501.72,0.214,0.4
0.0,0.0,0.0,231.9908,0.0,0.061621,515.82,0.499,0.141
0.0,8005.867,0.0,0.0,0.0,3.686955,8263.53,0.355,0.298
0.0,57.5866,0.0,0.0,0.0,0.042273,112.15,0.354,0.374
484.685,485.4192,0.0,0.0,0.0,0.938031,1113.59,0.275,0.218
50.4194,75.7672,0.0,0.0,0.0,0.316741,227.08,0.15,0.113
0.0,1670.4191,0.0,0.0,0.0,1.088068,2132.21,0.313,0.147
48.7166,70.7206,0.0,0.0,0.0,0.316434,464.55,0.141,0.107
994.9351,2041.7158,0.0,0.0,0.0,2.362017,3218.33,0.139,0.372
484.019,498.9807,0.0,496.6353,0.0,1.809183,1732.67,0.162,0.325
462.0079,459.7501,2.7987,3.5501,0.2078,1.141531,1237.72,0.5,0.202
2058.5805,2060.8793,0.0,0.0,0.0,2.454753,4202.84,0.168,0.118
0.0,0.0,0.0,0.0,443.7345,0.293055,643.46,0.476,0.203
90.6072,76.008,0.0,0.0,0.0,0.384453,537.05,0.222,0.346
92.7632,0.0,0.0,0.0,0.0,0.196323,339.02,0.218,0.385
0.0,0.0,7.1576,0.0,0.0,0.066085,252.27,0.137,0.325
0.0,148.9112,20.0648,0.0,0.0,0.514075,558.0,0.5,0.368
0.0,49.3998,0.0,0.0,0.0,0.035054,411.77,0.305,0.192
0.0,0.0,0.0,0.0,223.3632,0.224963,653.04,0.275,0.203
0.0,0.0,386.9957,0.0,0.0,0.501214,657.33,0.358,0.169
0.0,9866.6259,0.0,0.0,0.0,3.884961,10197.38,0.311,0.228
84.7671,79.6433,0.0,0.0,0.0,0.383975,507.93,0.248,0.34
567.7779,226.8912,15.4949,0.0,1.1428,1.258184,1006.29,0.428,0.254
467.3643,443.3465,2.6833,3.327,0.2004,1.144274,1350.48,0.5,0.214
0.0,878.665,0.0,0.0,0.0,0.604978,978.05,0.319,0.236
8870.9546,0.0,0.0,0.0,0.0,0.370256,9221.59,0.182,0.188
0.0,0.0,0.0,447.7814,0.0,0.120971,850.76,0.339,0.224
0.0,2375.4413,0.0,0.0,0.0,1.538983,2718.97,0.438,0.308
0.0,9338.7502,0.0,0.0,0.0,3.909877,9545.32,0.28,0.325
487.0274,488.7012,0.0,478.837,0.0,1.818121,1811.35,0.168,0.352
0.0,4981.9572,0.0,0.0,0.0,2.845156,5142.96,0.391,0.398
0.0,0.0,0.0,413.2755,0.0,0.112742,792.17,0.268,0.274
6635.2869,0.0,0.0,0.0,0.0,0.368728,6904.63,0.458,0.34
0.0,734.9675,0.0,0.0,0.0,0.521298,1179.99,0.452,0.361
261.4442,287.3314,0.0,0.0,0.0,0.695166,679.62,0.149,0.192
0.0,495.9258,0.0,479.9104,0.0,1.260927,1257.36,0.23,0.26
0.0,0.0,276.2505,0.0,0.0,0.502126,705.75,0.294,0.2
49.5517,70.9972,0.0,0.0,0.0,0.316484,571.35,0.147,0.108
0.0,0.0,0.0,458.2103,0.0,0.124182,715.54,0.496,0.245
0.0,0.0,0.0,467.1521,0.0,0.128993,906.87,0.104,0.333
982.2814,2009.0976,0.0,0.0,0.0,2.366883,3230.92,0.154,0.383
0.0,0.0,0.0,0.0,170.9245,0.196499,596.37,0.331,0.294
1022.5969,1910.3491,0.0,0.0,0.0,2.352909,3406.33,0.135,0.351
636.3327,0.0,0.0,0.0,0.0,0.274059,1033.88,0.308,0.356
988.005,40.866,0.0,3.5546,0.3998,0.589625,1476.12,0.369,0.274
1040.9718,2001.8491,0.0,0.0,0.0,2.368473,3204.73,0.142,0.387
6118.8395,0.0,0.0,0.0,0.0,0.358589,6343.52,0.357,0.237
0.0,0.0,0.0,0.0,0.4717,0.000822,133.38,0.123,0.276
246.1822,97.6523,0.0,0.0,0.0,0.525314,758.99,0.154,0.364
13.5437,17.5358,0.0,0.0,0.0,0.148324,128.76,0.214,0.303
505.0882,524.9324,19.4024,0.0,0.0,1.448253,1336.07,0.449,0.184
13.5535,17.6958,0.0,0.0,0.0,0.148148,391.7,0.249,0.298
0.0,0.0,0.0,55.7965,0.0,0.015179,427.42,0.217,0.258
491.2443,500.8524,19.0915,0.0,0.0,1.457115,1467.54,0.435,0.215
0.0,0.0,189.547,0.0,0.0,0.485315,493.08,0.422,0.141
0.0,0.0,0.0,86.2619,0.0,0.023403,467.02,0.344,0.246
6721.6178,0.0,0.0,0.0,0.0,0.35501,6925.55,0.429,0.133
2034.6783,2019.2276,0.0,0.0,0.0,2.451998,4280.17,0.142,0.112
0.0,0.0,62.1842,0.0,0.0,0.350281,149.21,0.284,0.192
484.4637,501.6754,0.0,501.3207,0.0,1.818168,1883.47,0.163,0.352
243.2684,293.7359,0.0,0.0,0.0,0.691081,779.46,0.15,0.161
0.0,151.1213,19.6562,0.0,0.0,0.512246,429.86,0.419,0.347
446.9302,454.1192,2.7272,3.4779,0.195,1.140812,1135.33,0.5,0.199
0.0,154.6791,20.6265,0.0,0.0,0.508982,614.41,0.5,0.315
959.1896,1033.4454,0.0,0.0,0.0,1.690164,2072.41,0.248,0.288
0.0,0.0,0.0,0.0,242.509,0.233661,735.57,0.367,0.186
569.1038,230.4983,14.3549,0.0,1.1091,1.256607,931.25,0.499,0.249
0.0,2768.278,0.0,0.0,0.0,1.71408,2952.7,0.476,0.178
0.0,153.6985,20.6093,0.0,0.0,0.509312,425.38,0.433,0.317
3585.1705,0.0,0.0,0.0,0.0,0.344532,3981.21,0.478,0.355
0.0,505.7004,0.0,476.5364,0.0,1.263637,1447.69,0.236,0.271
0.0,0.0,0.0,92.3162,0.0,0.024657,215.83,0.174,0.161
0.0,0.0,0.0,412.8555,0.0,0.114899,764.85,0.422,0.384
257.0118,97.0118,0.0,0.0,0.0,0.5269,442.17,0.179,0.381
0.0,50.3272,19.8726,0.0,0.0,0.407649,314.02,0.213,0.232
540.3954,226.1541,14.9979,0.0,1.1058,1.257576,1016.0,0.464,0.252
0.0,6181.5573,0.0,0.0,0.0,3.239559,6603.95,0.393,0.331
0.0,0.0,0.0,214.9926,0.0,0.058782,395.24,0.287,0.286
173.5168,74.8503,0.0,0.0,0.0,0.429213,634.62,0.283,0.242
448.2276,449.4056,2.7612,3.4153,0.1998,1.146679,1125.54,0.5,0.225
0.0,0.0,463.1913,0.0,0.0,0.505071,830.24,0.269,0.204
13.2853,16.7215,0.0,0.0,0.0,0.149465,115.91,0.228,0.344
0.0,0.0,241.7037,0.0,0.0,0.495406,415.04,0.423,0.159
572.9445,229.7262,15.6305,0.0,1.104,1.258313,1203.35,0.493,0.256
0.0,0.0,0.0,0.0,120.4019,0.154429,277.63,0.19,0.251
0.0,7704.0742,0.0,0.0,0.0,3.673859,7757.48,0.359,0.369
1608.7519,0.0,0.0,0.0,0.0,0.301594,1902.49,0.353,0.177
48.5583,74.1845,0.0,0.0,0.0,0.316774,409.79,0.136,0.113
975.2743,1962.2811,0.0,0.0,0.0,2.361022,3245.02,0.146,0.37
514.2419,480.6057,0.0,513.728,0.0,1.80243,1996.14,0.176,0.306
247.2359,104.517,0.0,0.0,0.0,0.526632,559.34,0.155,0.378
0.0,0.0,9.6638,0.0,0.0,0.085859,340.46,0.209,0.246
66.0218,240.5245,0.0,0.0,0.0,0.486971,369.59,0.175,0.298
0.0,0.0,0.0,422.5604,0.0,0.112246,848.29,0.49,0.141
12.6361,16.492,0.0,0.0,0.0,0.148616,255.86,0.232,0.314
165.721,71.717,0.0,0.0,0.0,0.430511,431.76,0.322,0.259
8972.2398,0.0,0.0,0.0,0.0,0.367902,9206.17,0.11,0.147
90.5072,81.6194,0.0,0.0,0.0,0.386568,363.85,0.219,0.375
981.4786,955.2349,0.0,0.0,0.0,1.697764,2290.94,0.256,0.312
0.0,0.0,0.0,0.0,317.8227,0.268045,428.32,0.287,0.282
0.0,2581.3343,0.0,0.0,0.0,1.63659,2668.11,0.283,0.245
0.0,0.0,0.0,43.5086,0.0,0.01188,100.98,0.365,0.281
0.0,484.4998,19.6869,0.0,0.0,0.719831,713.74,0.145,0.145
6499.9193,0.0,0.0,0.0,0.0,0.356487,6773.06,0.132,0.166
0.0,0.0,0.0,33.0826,0.0,0.008852,356.29,0.255,0.172
49.1058,77.2062,0.0,0.0,0.0,0.317737,368.83,0.132,0.128
13.2047,17.6716,0.0,0.0,0.0,0.149469,351.36,0.241,0.345
62.8172,232.8878,0.0,0.0,0.0,0.487674,422.8,0.174,0.305
0.0,7384.4921,0.0,0.0,0.0,3.444047,7750.51,0.497,0.139
0.0,0.0,0.0,117.2128,0.0,0.032148,304.8,0.261,0.302
494.0764,511.7327,20.8555,0.0,0.0,1.453742,1153.9,0.447,0.204
524.276,493.3558,0.0,491.2823,0.0,1.802695,1733.72,0.162,0.306
0.0,3664.6153,0.0,0.0,0.0,2.138863,3768.87,0.461,0.12
1010.3218,40.0885,0.0,3.537,0.4033,0.595049,1162.94,0.374,0.323
524.5199,487.631,0.0,492.6964,0.0,1.824904,1933.87,0.176,0.372
0.0,0.0,0.0,0.0,422.5198,0.286317,494.71,0.203,0.141
0.0,511.3263,0.0,511.5266,0.0,1.257152,1408.53,0.237,0.244
0.0,0.0,266.6933,0.0,0.0,0.502995,684.24,0.173,0.211
0.0,519.0625,20.2298,0.0,0.0,0.717755,687.59,0.154,0.131
0.0,0.0,208.2522,0.0,0.0,0.504829,575.56,0.282,0.3
0.0,3710.3876,0.0,0.0,0.0,2.241838,3910.79,0.414,0.312
0.0,0.0,0.0,0.0,428.9675,0.29029,672.53,0.275,0.193
1021.4856,2045.6209,0.0,0.0,0.0,2.368723,3377.63,0.142,0.387
252.8837,297.3584,0.0,0.0,0.0,0.690844,854.89,0.15,0.159
2095.8497,2091.9669,0.0,0.0,0.0,2.448473,4332.62,0.156,0.105
496.2188,502.133,19.7448,0.0,0.0,1.45493,1262.39,0.464,0.208
476.3318,439.1734,2.7367,3.4304,0.1928,1.140745,1088.59,0.5,0.198
172.0878,70.8356,0.0,0.0,0.0,0.430148,484.58,0.323,0.254
560.8766,233.053,14.7728,0.0,1.1217,1.25734,1170.95,0.458,0.251
0.0,0.0,0.0,0.0,70.5995,0.104497,309.93,0.301,0.373
1271.3035,0.0,0.0,0.0,0.0,0.289469,1605.98,0.473,0.131
0.0,3885.581,0.0,0.0,0.0,2.251669,4195.32,0.117,0.137
0.0,0.0,0.0,0.0,234.5204,0.233012,357.17,0.484,0.261
0.0,0.0,0.0,0.0,476.5601,0.297209,640.34,0.127,0.18
1035.1322,37.7234,0.0,3.6882,0.3893,0.594627,1391.82,0.371,0.319
0.0,0.0,0.0,0.0,129.4521,0.163897,549.8,0.194,0.296
2069.4315,1961.9517,0.0,0.0,0.0,2.450707,4476.37,0.14,0.109
0.0,3368.9579,0.0,0.0,0.0,2.051175,3662.96,0.336,0.253
0.0,1396.5125,0.0,0.0,0.0,0.954167,1636.66,0.117,0.322
0.0,0.0,0.0,135.8166,0.0,0.036302,529.48,0.309,0.168
66.2878,237.4255,0.0,0.0,0.0,0.484393,794.93,0.168,0.27
0.0,143.0247,20.5385,0.0,0.0,0.512326,632.38,0.488,0.35
